Customer_ID,Age,Gender,Region,Income_Range,Account_Tenure_Years,Transaction_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Status,Payment_Method,Credit_Limit,Current_Balance,Reward_Points_Earned,Reward_Points_Redeemed,Risk_Flag
CUST100187,47.0,Male,Arizona,High,12,TXN500187,2022-12-26,997.0,Health,Paid,Debit Card,99423.0,66884.0,1299,330,Low
CUST100188,28.0,Male,New York,Medium,12,TXN500188,2022-05-07,4459.0,Health,Paid,Credit Card,94505.0,169.0,4053,36,Medium
CUST100189,45.0,Male,Illinois,Medium,12,TXN500189,2022-05-06,4962.0,Retail,Paid,UPI,19811.0,33780.0,3292,393,Low
CUST100190,42.0,Male,Washington,Medium,13,TXN500190,2023-04-17,1215.0,Retail,Paid,Bank Transfer,11371.0,31144.0,3806,593,Medium
CUST100191,56.0,Female,Oregon,Low,13,TXN500191,2023-07-17,4997.0,Travel,Paid,Credit Card,39023.0,19392.0,898,1100,Medium
CUST100192,50.0,Male,Arizona,Medium,11,TXN500192,2022-11-29,3820.0,Utilities,Late,Bank Transfer,37136.0,16275.0,1584,1238,Medium
CUST100193,18.0,Other,Texas,Low,2,TXN500193,2022-04-03,2172.0,Online Shopping,Paid,Debit Card,80206.0,11433.0,1610,3054,Low
CUST100194,,Female,Washington,Medium,10,TXN500194,2022-07-08,100.0,Health,Paid,UPI,36487.0,25093.0,371,3483,Low
CUST100195,69.0,Female,Texas,Medium,13,TXN500195,2022-05-26,1547.0,Travel,Paid,Debit Card,39597.0,25407.0,244,3950,Low
CUST100196,30.0,Female,Washington,High,12,TXN500196,2022-02-08,756.0,Travel,Late,UPI,33450.0,60647.0,475,1053,Medium
CUST100197,58.0,Female,Illinois,Medium,11,TXN500197,2022-01-22,2271.0,Travel,Defaulted,UPI,71503.0,64105.0,2397,3459,Medium
CUST100198,20.0,Female,Georgia,Low,4,TXN500198,2022-08-22,237.0,Groceries,Late,UPI,74010.0,33902.0,4600,2089,Low
CUST100199,56.0,Male,Ohio,Medium,5,TXN500199,2023-09-19,2181.0,Food,Paid,Bank Transfer,45560.0,27400.0,2182,628,Low
CUST100200,23.0,Female,Illinois,Medium,2,TXN500200,2023-04-29,1902.0,Entertainment,Paid,Bank Transfer,38304.0,4333.0,215,563,High
CUST100201,25.0,Female,California,Medium,10,TXN500201,2023-03-10,762.0,Health,Paid,Debit Card,54233.0,71294.0,3186,2671,Low
CUST100202,44.0,Male,Oregon,Medium,12,TXN500202,2022-12-01,1886.0,Retail,Paid,Bank Transfer,66516.0,33243.0,4006,3987,Low
CUST100203,26.0,Male,Georgia,High,8,TXN500203,2022-07-15,1130.0,Online Shopping,Paid,Debit Card,50357.0,75811.0,3243,3740,Low
CUST100204,54.0,Female,Georgia,Medium,1,TXN500204,2023-03-18,4808.0,Food,Late,Debit Card,99496.0,36436.0,994,1534,High
CUST100205,50.0,Female,Illinois,Medium,2,TXN500205,2023-03-08,857.0,Food,Late,Bank Transfer,5178.0,43284.0,4185,3823,Low
CUST100206,68.0,Female,Texas,Low,3,TXN500206,2023-07-21,733.0,Health,Late,Bank Transfer,71466.0,580.0,1315,1132,Low
CUST100207,59.0,Male,Oregon,Medium,4,TXN500207,2023-04-03,807.0,Entertainment,Paid,Debit Card,17745.0,8281.0,3446,2579,Low
CUST100208,61.0,Female,Arizona,Low,3,TXN500208,2022-02-11,4207.0,groceries,Late,Credit Card,38687.0,17560.0,3093,3340,Medium
CUST100209,41.0,Male,Washington,Low,5,TXN500209,2022-11-05,4832.0,Travel,Paid,Bank Transfer,14931.0,75078.0,4783,964,Low
CUST100210,32.0,Female,Ohio,Medium,8,TXN500210,2023-02-03,3947.0,Health,Paid,UPI,88046.0,29754.0,4236,2972,Low
CUST100211,49.0,Male,California,Low,7,TXN500211,2022-07-03,3371.0,Online Shopping,Late,UPI,95255.0,33404.0,4953,3367,Low
CUST100212,49.0,Female,Georgia,Medium,13,TXN500212,2022-08-13,4909.0,Retail,Paid,Credit Card,85006.0,24619.0,1233,640,Low
CUST100213,41.0,Male,Illinois,Medium,4,TXN500213,2023-02-11,2325.0,Travel,Paid,Debit Card,51396.0,69289.0,940,341,High
CUST100214,58.0,Male,Washington,High,5,TXN500214,2023-07-06,2050.0,Utilities,Paid,Credit Card,87756.0,73228.0,4753,1986,Medium
CUST100215,69.0,Male,Ohio,Medium,3,TXN500215,2022-11-28,2334.0,Food,Late,Bank Transfer,86130.0,8698.0,4198,3205,Low
CUST100216,66.0,Male,Arizona,Medium,2,TXN500216,2023-03-22,2166.0,Utilities,Paid,Credit Card,89771.0,47376.0,4109,707,Low
CUST100217,66.0,Female,Oregon,Medium,12,TXN500217,2023-07-14,149.0,Online Shopping,Paid,Debit Card,83698.0,57277.0,443,1394,Low
CUST100218,69.0,Male,Washington,Low,11,TXN500218,2023-06-15,2606.0,Food,Paid,Credit Card,81274.0,62597.0,2128,97,Medium
CUST100219,29.0,Male,Georgia,Medium,7,TXN500219,2023-06-11,3888.0,Food,Paid,Bank Transfer,34614.0,67016.0,4063,3476,Low
CUST100220,56.0,Male,New York,Medium,14,TXN500220,2022-06-25,2975.0,Retail,Paid,Bank Transfer,55936.0,74312.0,4888,1052,Low
CUST100221,19.0,Female,Arizona,Medium,11,TXN500221,2023-04-19,3996.0,Online Shopping,Paid,UPI,43308.0,24602.0,1810,326,Low
CUST100222,20.0,Male,Oregon,High,10,TXN500222,2022-01-20,1820.0,Health,Late,Bank Transfer,27294.0,54928.0,1853,2608,Low
CUST100223,66.0,Male,Washington,Low,11,TXN500223,2022-06-02,1579.0,Groceries,Defaulted,Debit Card,72757.0,18774.0,4276,992,Low
CUST100224,54.0,Female,New York,Medium,13,TXN500224,2022-10-03,3944.0,Entertainment,Paid,Bank Transfer,7319.0,79604.0,3570,857,Low
CUST100225,66.0,Female,New York,Medium,14,TXN500225,2023-04-27,1945.0,Food,Paid,UPI,19036.0,18273.0,4660,1816,Medium
CUST100226,34.0,Female,Texas,Medium,2,TXN500226,2023-08-21,3484.0,Utilities,Paid,Debit Card,74733.0,36447.0,4833,1624,High
CUST100227,66.0,Female,Texas,Medium,9,TXN500227,2022-06-13,158.0,Retail,Late,Bank Transfer,73948.0,8394.0,4084,952,Low
CUST100228,19.0,Male,California,Medium,3,TXN500228,2023-07-09,3687.0,utilities,Paid,UPI,88001.0,18252.0,2671,552,Low
CUST100229,19.0,Female,Washington,Medium,8,TXN500229,2023-04-20,3779.0,Travel,Defaulted,Credit Card,31556.0,77815.0,1486,216,Low
CUST100230,45.0,Female,Illinois,Low,5,TXN500230,2023-09-18,591.0,Online Shopping,Defaulted,Bank Transfer,46660.0,6373.0,233,3227,Low
CUST100231,40.0,Female,New York,Medium,5,TXN500231,2023-02-07,999.0,Groceries,Late,Debit Card,89750.0,71862.0,878,3390,Medium
CUST100232,54.0,Male,New York,Medium,7,TXN500232,2022-09-29,3175.0,Online Shopping,Paid,Bank Transfer,38213.0,12231.0,351,1977,Low
CUST100233,49.0,Female,California,Low,8,TXN500233,2023-08-24,4371.0,Online Shopping,Paid,Debit Card,49326.0,58579.0,623,573,Medium
CUST100234,50.0,Male,Georgia,Medium,2,TXN500234,2022-01-21,2943.0,Utilities,Paid,Bank Transfer,30047.0,3413.0,2054,2825,Low
CUST100235,18.0,Female,Oregon,Medium,5,TXN500235,2022-03-27,720.0,Online Shopping,Paid,Bank Transfer,63786.0,19709.0,3201,2263,Low
CUST100236,36.0,Male,Oregon,Medium,2,TXN500236,2022-12-24,3071.0,Food,Paid,Bank Transfer,89925.0,74639.0,4331,2197,Low
CUST100237,19.0,Male,Oregon,Medium,9,TXN500237,2022-11-17,2789.0,Food,Paid,UPI,86360.0,71897.0,2042,3125,High
CUST100238,61.0,Female,Arizona,Low,2,TXN500238,2023-10-08,1133.0,Entertainment,Paid,Credit Card,99466.0,29455.0,4010,1098,Low
CUST100239,43.0,Male,Ohio,Low,8,TXN500239,2022-07-10,1566.0,Health,Late,UPI,25111.0,71638.0,662,370,Medium
CUST100240,49.0,Female,Illinois,Low,10,TXN500240,2022-03-18,1458.0,Travel,Paid,Debit Card,41614.0,37989.0,1355,1758,Low
CUST100241,23.0,Female,Arizona,Low,2,TXN500241,2022-04-20,1247.0,Utilities,Paid,Credit Card,99673.0,37242.0,4747,3870,Low
CUST100242,49.0,Female,Arizona,Low,13,TXN500242,2022-07-30,3713.0,Health,Late,Bank Transfer,64945.0,75656.0,4230,977,Low
CUST100243,21.0,Male,Washington,High,1,TXN500243,2023-01-07,2676.0,Utilities,Paid,Bank Transfer,93624.0,16406.0,211,961,Medium
CUST100244,28.0,Other,Ohio,Low,1,TXN500244,2022-09-09,2982.0,Utilities,Paid,Bank Transfer,85738.0,77256.0,3402,155,Medium
CUST100245,34.0,Female,Washington,High,8,TXN500245,2022-10-16,1399.0,Health,Paid,Credit Card,68792.0,17571.0,257,3211,Low
CUST100246,55.0,Male,New York,Low,10,TXN500246,2023-01-29,1984.0,Entertainment,Paid,Debit Card,72337.0,3318.0,4246,11,High
CUST100247,41.0,Female,Florida,Medium,14,TXN500247,2023-10-12,1085.0,Health,Paid,UPI,,69650.0,3659,3552,Low
CUST100248,22.0,Male,Arizona,Low,11,TXN500248,2022-06-06,3660.0,Food,Paid,Credit Card,22750.0,7866.0,823,1701,Low
CUST100249,69.0,Male,Illinois,Medium,3,TXN500249,2022-08-22,1207.0,Food,Paid,UPI,63377.0,46590.0,2163,3264,Low
CUST100250,51.0,Female,Florida,High,2,TXN500250,2023-04-11,1779.0,Utilities,Paid,Credit Card,16759.0,5599.0,2256,2616,Low
CUST100251,23.0,Female,Ohio,Low,11,TXN500251,2023-11-22,1166.0,Food,Paid,Bank Transfer,21544.0,38069.0,1161,2521,Low
CUST100252,39.0,Male,Georgia,High,3,TXN500252,2022-07-20,4341.0,Entertainment,Paid,Bank Transfer,18246.0,45715.0,1325,2703,Low
CUST100253,28.0,Male,Washington,Low,10,TXN500253,2023-08-17,1883.0,Online Shopping,Paid,Debit Card,8447.0,76355.0,3463,381,Low
CUST100254,65.0,Female,Washington,Medium,5,TXN500254,2023-04-15,4882.0,Food,Paid,Debit Card,,19397.0,1446,442,Medium
CUST100255,33.0,Male,Illinois,High,8,TXN500255,2022-11-22,2930.0,Entertainment,Paid,Debit Card,53000.0,69981.0,721,2187,Low
CUST100256,50.0,Male,Washington,High,2,TXN500256,2023-03-10,3458.0,Retail,Paid,Bank Transfer,9256.0,42583.0,501,2348,Medium
CUST100257,26.0,Other,Texas,Low,4,TXN500257,2022-05-15,782.0,Entertainment,Paid,Credit Card,73705.0,27216.0,3234,1827,Low
CUST100258,23.0,Male,Texas,Medium,3,TXN500258,2023-09-11,2575.0,Food,Paid,Debit Card,28599.0,42057.0,4343,3040,Low
CUST100259,33.0,Female,New York,Medium,7,TXN500259,2023-07-24,2102.0,Entertainment,Paid,Credit Card,60481.0,53520.0,536,2064,Medium
CUST100260,46.0,Male,Arizona,Medium,2,TXN500260,2023-05-17,131.0,Health,Paid,Bank Transfer,7769.0,71803.0,3832,1050,Low
CUST100261,20.0,Female,New York,Low,7,TXN500261,2023-04-04,947.0,Food,Late,Debit Card,12417.0,52346.0,982,1049,Low
CUST100262,37.0,Male,New York,Medium,5,TXN500262,2022-04-22,243.0,Food,Paid,Debit Card,66358.0,48223.0,1233,2457,Medium
CUST100263,53.0,Other,Arizona,Low,1,TXN500263,2022-10-31,3811.0,Groceries,Paid,UPI,62518.0,12586.0,1607,924,Low
CUST100264,36.0,Male,Texas,Medium,5,TXN500264,2022-04-11,1102.0,Health,Paid,Debit Card,46210.0,60880.0,4994,3658,Medium
CUST100265,43.0,Female,Washington,Medium,11,TXN500265,2023-10-20,2432.0,Travel,Paid,Credit Card,23382.0,32891.0,4365,1617,Low
CUST100266,20.0,Female,Oregon,High,12,TXN500266,2022-10-10,4288.0,Travel,Defaulted,Credit Card,33437.0,58864.0,634,31,Low
CUST100267,36.0,Other,Texas,Low,7,TXN500267,2022-10-27,2309.0,Health,Paid,Bank Transfer,38330.0,36115.0,2019,2403,Low
CUST100268,37.0,Male,Washington,Medium,14,TXN500268,2022-06-04,4926.0,Entertainment,Paid,Debit Card,,7420.0,1423,3603,Medium
CUST100269,49.0,Female,Arizona,Low,12,TXN500269,2023-02-17,1996.0,Utilities,Paid,Bank Transfer,20144.0,65481.0,2241,3316,Low
CUST100270,24.0,Male,New York,Medium,11,TXN500270,2022-06-30,3452.0,Retail,Paid,Debit Card,65745.0,2730.0,1013,2754,Medium
CUST100271,69.0,Female,Texas,Medium,4,TXN500271,2023-08-18,1459.0,Retail,Paid,Bank Transfer,95711.0,29006.0,1109,3579,Medium
CUST100272,58.0,Male,New York,Low,1,TXN500272,2023-07-23,2299.0,Travel,Paid,Bank Transfer,81911.0,72561.0,4858,3119,Low
CUST100273,50.0,Male,Arizona,Medium,6,TXN500273,2022-09-04,3434.0,Groceries,Paid,UPI,68402.0,38383.0,2185,1572,Medium
CUST100274,57.0,Male,Oregon,Medium,2,TXN500274,2022-12-15,3529.0,Travel,Late,UPI,64091.0,78561.0,2940,2253,Low
CUST100275,56.0,Female,Texas,High,8,TXN500275,2022-04-10,643.0,Food,Late,UPI,30580.0,69174.0,4257,3002,Low
CUST100276,35.0,Female,Arizona,Medium,8,TXN500276,2022-03-13,4349.0,Utilities,Paid,Debit Card,15053.0,38817.0,2907,1900,Low
CUST100277,57.0,Male,Arizona,Medium,11,TXN500277,2022-01-25,2881.0,Travel,Paid,Credit Card,70180.0,29709.0,3997,2227,Low
CUST100278,18.0,Female,Illinois,Low,5,TXN500278,2023-02-04,295.0,Travel,Paid,Credit Card,90352.0,75285.0,1549,2414,Low
CUST100279,28.0,Other,Arizona,Medium,3,TXN500279,2023-10-27,2293.0,Online Shopping,Late,Credit Card,85757.0,9319.0,2448,459,Low
CUST100280,45.0,Female,Arizona,Medium,11,TXN500280,2023-04-15,4232.0,Utilities,Paid,UPI,62146.0,61324.0,2461,3058,Medium
CUST100281,42.0,Female,Georgia,Low,14,TXN500281,2022-07-25,2903.0,Entertainment,Paid,Debit Card,6430.0,69060.0,4614,2682,Medium
CUST100282,67.0,Female,Oregon,Low,11,TXN500282,2023-07-17,501.0,Retail,Paid,UPI,22854.0,41972.0,4441,3332,Low
CUST100283,40.0,Female,Georgia,Low,5,TXN500283,2023-06-03,3365.0,Retail,Paid,Credit Card,5441.0,2837.0,3406,473,Low
CUST100284,48.0,Male,New York,Medium,5,TXN500284,2022-08-03,575.0,Online Shopping,Late,Debit Card,98697.0,29317.0,2342,821,High
CUST100285,47.0,Female,Georgia,High,11,TXN500285,2023-05-17,3163.0,Online Shopping,Paid,Bank Transfer,47271.0,41001.0,3948,3297,High
CUST100286,59.0,Male,Georgia,High,8,TXN500286,2022-05-29,3576.0,Groceries,Paid,Credit Card,83367.0,55902.0,183,1508,Low
CUST100287,52.0,Female,California,Medium,3,TXN500287,2023-03-12,1548.0,Food,Late,Credit Card,81501.0,9379.0,4256,1970,Low
CUST100288,24.0,Other,Georgia,Medium,12,TXN500288,2022-04-25,4603.0,Groceries,Defaulted,UPI,27547.0,71013.0,4009,2167,Medium
CUST100289,33.0,Male,California,Medium,12,TXN500289,2022-01-28,1284.0,Health,Paid,Bank Transfer,51285.0,63979.0,314,242,Low
CUST100290,43.0,Male,New York,High,5,TXN500290,2023-11-13,1338.0,Travel,Paid,UPI,64828.0,66350.0,4582,1116,Medium
CUST100291,65.0,Male,Oregon,Medium,5,TXN500291,2023-06-30,1138.0,Entertainment,Late,Debit Card,41060.0,54598.0,1849,3357,Medium
CUST100292,69.0,Male,Arizona,High,12,TXN500292,2022-05-05,3726.0,Online Shopping,Paid,UPI,50499.0,53539.0,1657,51,Low
CUST100293,66.0,Female,Arizona,Medium,14,TXN500293,2023-01-09,613.0,Health,Late,UPI,23402.0,68706.0,2612,3940,Low
CUST100294,19.0,Female,Illinois,Medium,2,TXN500294,2023-08-18,1245.0,Entertainment,Paid,Bank Transfer,24706.0,75586.0,3161,2399,High
CUST100295,18.0,Male,Georgia,Medium,13,TXN500295,2023-10-04,1241.0,Health,Paid,Bank Transfer,83258.0,20279.0,4682,3198,Medium
CUST100296,65.0,Female,Arizona,Low,10,TXN500296,2022-07-05,1529.0,Travel,Paid,Debit Card,78046.0,2866.0,1144,2545,Low
CUST100297,29.0,Male,Ohio,High,9,TXN500297,2022-02-01,1322.0,Entertainment,Paid,Credit Card,51050.0,54300.0,3598,912,Low
CUST100298,22.0,Other,Washington,High,4,TXN500298,2022-06-29,3338.0,Health,Paid,Credit Card,32768.0,26829.0,4391,645,Low
CUST100299,54.0,Male,Arizona,Low,3,TXN500299,2023-09-21,1649.0,Groceries,Paid,Bank Transfer,29371.0,5398.0,2649,2617,Low
CUST100300,49.0,Female,Texas,Low,9,TXN500300,2022-02-25,1314.0,Health,Paid,UPI,47004.0,51313.0,2025,2943,Low
CUST100301,26.0,Male,Florida,Medium,13,TXN500301,2023-10-13,3126.0,Utilities,Paid,Debit Card,80487.0,54502.0,4866,478,High
CUST100302,58.0,Male,California,Medium,1,TXN500302,2023-07-24,4446.0,Food,Paid,Credit Card,52791.0,51241.0,3772,3792,High
CUST100303,52.0,Female,Illinois,Low,1,TXN500303,2023-01-15,2377.0,Retail,Paid,Bank Transfer,44044.0,29906.0,1952,1187,Low
CUST100304,36.0,Male,Arizona,High,8,TXN500304,2022-01-30,1095.0,Food,Paid,Credit Card,12290.0,67990.0,1249,626,Low
CUST100305,65.0,Female,New York,Medium,14,TXN500305,2022-09-01,2765.0,Online Shopping,Paid,Credit Card,90988.0,60478.0,2980,2690,Medium
CUST100306,33.0,Female,Illinois,Medium,5,TXN500306,2023-05-04,1468.0,Online Shopping,Paid,Credit Card,26077.0,22191.0,2085,3503,Low
CUST100307,20.0,Female,Washington,Medium,10,TXN500307,2022-03-31,1710.0,Groceries,Paid,Debit Card,11360.0,36563.0,494,2068,Low
CUST100308,37.0,Other,Ohio,Medium,14,TXN500308,2023-04-12,2059.0,Online Shopping,Paid,Credit Card,8375.0,9432.0,3469,1563,Low
CUST100309,41.0,Male,Arizona,Medium,14,TXN500309,2023-05-06,1804.0,Groceries,Paid,UPI,92822.0,61666.0,3007,3966,Medium
CUST100310,50.0,Female,Oregon,Low,9,TXN500310,2023-05-09,649.0,Online Shopping,Paid,UPI,26302.0,1609.0,4803,3373,Low
CUST100311,41.0,Female,Ohio,Medium,13,TXN500311,2022-07-02,3140.0,Food,Paid,Credit Card,48576.0,10843.0,2964,3065,High
CUST100312,69.0,Male,Oregon,High,3,TXN500312,2023-03-29,368.0,Health,Paid,UPI,43033.0,17587.0,656,1509,Low
CUST100313,28.0,Female,Ohio,High,11,TXN500313,2022-04-13,3031.0,Groceries,Paid,Credit Card,36239.0,79848.0,3353,3519,Low
CUST100314,66.0,Female,Texas,Low,11,TXN500314,2022-10-25,4804.0,Food,Late,Debit Card,34920.0,63010.0,4487,3668,Low
CUST100315,25.0,Female,Texas,Medium,12,TXN500315,2023-12-02,654.0,Travel,Paid,Bank Transfer,46954.0,43041.0,3444,529,Low
CUST100316,53.0,Male,New York,High,4,TXN500316,2023-09-21,643.0,Groceries,Paid,Credit Card,7621.0,15783.0,4247,556,Low
CUST100317,55.0,Female,Arizona,Low,14,TXN500317,2023-04-19,1893.0,Travel,Paid,Credit Card,62753.0,50484.0,4566,672,Low
CUST100318,57.0,Male,Washington,High,6,TXN500318,2022-06-27,2593.0,Food,Paid,Debit Card,11162.0,29469.0,4438,2204,High
CUST100319,37.0,Female,Georgia,Medium,8,TXN500319,2022-03-09,1558.0,Health,Defaulted,Debit Card,27890.0,51426.0,2663,1199,Low
CUST100320,52.0,Female,Illinois,Medium,4,TXN500320,2022-02-26,1671.0,Online Shopping,Paid,Debit Card,7668.0,11458.0,865,2035,Low
CUST100321,65.0,Male,Florida,High,9,TXN500321,2023-06-05,4971.0,Entertainment,Late,Debit Card,88992.0,32400.0,4368,955,Low
CUST100322,42.0,Female,Texas,High,4,TXN500322,2023-06-24,2847.0,Retail,Paid,Bank Transfer,78986.0,32339.0,1612,231,Medium
CUST100323,52.0,Female,Texas,Medium,8,TXN500323,2023-04-27,4408.0,Utilities,Paid,Debit Card,51038.0,25700.0,2882,1021,High
CUST100324,42.0,Other,Oregon,High,3,TXN500324,2022-02-21,4502.0,Travel,Paid,Credit Card,72639.0,14494.0,965,3077,High
CUST100325,46.0,Male,New York,Medium,12,TXN500325,2022-07-02,2692.0,Travel,Paid,Debit Card,58804.0,7908.0,1681,599,High
CUST100326,35.0,Female,Florida,Medium,4,TXN500326,2022-02-15,2412.0,Travel,Paid,UPI,24293.0,65412.0,1816,2867,Low
CUST100327,63.0,Female,Oregon,High,5,TXN500327,2023-01-25,499.0,Health,Paid,Credit Card,54739.0,13660.0,3029,2910,Low
CUST100328,35.0,Female,Oregon,Low,4,TXN500328,2022-08-02,1350.0,Groceries,Paid,Debit Card,39287.0,28318.0,975,402,Medium
CUST100329,19.0,Male,Arizona,Low,6,TXN500329,2023-11-25,2416.0,Groceries,Paid,UPI,63191.0,24803.0,3146,3821,Low
CUST100330,52.0,Male,Oregon,Low,1,TXN500330,2022-11-13,3964.0,Food,Paid,Debit Card,19742.0,15127.0,3208,1046,Low
CUST100331,33.0,Female,Texas,Medium,11,TXN500331,2023-01-11,4962.0,Entertainment,Paid,Bank Transfer,49892.0,28162.0,4608,1203,High
CUST100332,58.0,Male,Illinois,Medium,14,TXN500332,2022-03-22,2012.0,Online Shopping,Paid,Debit Card,31300.0,17416.0,4239,870,Medium
CUST100333,53.0,Other,Florida,Medium,9,TXN500333,2023-08-27,941.0,Travel,Paid,Bank Transfer,50374.0,11237.0,4290,2531,Low
CUST100334,50.0,Male,Arizona,High,10,TXN500334,2022-03-31,4572.0,Groceries,Paid,Debit Card,69032.0,20795.0,4871,3626,High
CUST100335,21.0,Other,Florida,Low,3,TXN500335,2023-05-02,3253.0,Health,Paid,Credit Card,88844.0,16242.0,1545,257,Medium
CUST100336,50.0,Female,Florida,Medium,4,TXN500336,2022-02-13,4544.0,Retail,Paid,Debit Card,20314.0,29995.0,3204,491,Medium
CUST100337,31.0,Female,Ohio,Low,10,TXN500337,2022-01-23,782.0,Health,Paid,Debit Card,58370.0,28817.0,2505,1529,Medium
CUST100338,38.0,Male,Washington,Low,10,TXN500338,2023-08-31,1496.0,Retail,Paid,Credit Card,75490.0,55906.0,2720,690,Medium
CUST100339,65.0,Female,Texas,Low,6,TXN500339,2022-09-20,204.0,Retail,Paid,UPI,13501.0,42357.0,4875,2035,Low
CUST100340,37.0,Female,California,Low,12,TXN500340,2022-07-15,1849.0,Food,Paid,Debit Card,67061.0,47728.0,2121,218,Medium
CUST100341,25.0,Female,Washington,High,10,TXN500341,2023-04-14,2238.0,Health,Paid,Bank Transfer,53612.0,45230.0,2072,3702,Low
CUST100342,24.0,Male,Oregon,High,14,TXN500342,2022-10-24,3546.0,Utilities,Paid,Bank Transfer,33123.0,13953.0,3240,3640,Medium
CUST100343,20.0,Female,Georgia,Low,9,TXN500343,2022-01-04,3177.0,Retail,Late,Credit Card,40474.0,34630.0,3924,222,Low
CUST100344,34.0,Female,Florida,High,5,TXN500344,2023-09-09,3973.0,Food,Paid,Credit Card,59090.0,5450.0,820,3440,Low
CUST100345,50.0,Male,Georgia,Medium,1,TXN500345,2023-05-06,3174.0,Travel,Paid,Bank Transfer,65550.0,78546.0,3589,3281,Low
CUST100346,65.0,Female,California,Medium,3,TXN500346,2022-08-31,1323.0,Retail,Paid,Debit Card,27709.0,49195.0,2516,1587,Low
CUST100347,29.0,Male,Texas,Low,6,TXN500347,2022-09-27,3372.0,Health,Paid,Debit Card,61517.0,65552.0,3944,2847,Medium
CUST100348,68.0,Female,Arizona,Medium,1,TXN500348,2023-06-29,4255.0,Utilities,Paid,Credit Card,16164.0,61487.0,3755,883,Medium
CUST100349,39.0,Other,California,Low,5,TXN500349,2023-03-21,557.0,Entertainment,Late,Bank Transfer,86034.0,60157.0,3577,2605,Low
CUST100350,39.0,Male,Washington,Medium,12,TXN500350,2023-10-07,2968.0,Retail,Paid,Debit Card,61980.0,47750.0,190,311,Low
CUST100351,63.0,Male,California,Medium,12,TXN500351,2022-09-04,3099.0,Online Shopping,Paid,Debit Card,6064.0,26447.0,1695,2115,Low
CUST100352,47.0,Female,Arizona,Medium,10,TXN500352,2023-11-14,2265.0,Online Shopping,Paid,Bank Transfer,26696.0,26233.0,174,3353,Low
CUST100353,55.0,Male,Georgia,Low,10,TXN500353,2023-06-18,2795.0,Health,Paid,Debit Card,33584.0,3515.0,778,2546,Medium
CUST100354,55.0,Female,California,High,6,TXN500354,2023-10-16,4554.0,Health,Paid,UPI,9923.0,32605.0,195,1385,Medium
CUST100355,62.0,Male,California,Medium,1,TXN500355,2023-05-25,671.0,Entertainment,Paid,UPI,78785.0,60390.0,647,2482,Low
CUST100356,68.0,Male,Arizona,Medium,10,TXN500356,2022-07-23,2949.0,Health,Paid,Bank Transfer,31809.0,32748.0,4587,727,Medium
CUST100357,,Male,Texas,Medium,13,TXN500357,2023-10-28,4107.0,Utilities,Late,Debit Card,30680.0,42616.0,245,598,Medium
CUST100358,44.0,Male,Texas,Medium,14,TXN500358,2022-02-07,4147.0,Utilities,Paid,UPI,23826.0,14503.0,1283,3948,Medium
CUST100359,44.0,Male,Ohio,Low,2,TXN500359,2022-12-27,3651.0,Food,Paid,UPI,80051.0,51244.0,3334,2486,Medium
CUST100360,51.0,Female,Arizona,Medium,2,TXN500360,2022-09-25,4079.0,Retail,Paid,Credit Card,69671.0,13549.0,3536,1450,Low
CUST100361,38.0,Female,Florida,Medium,7,TXN500361,2023-01-31,1629.0,Entertainment,Paid,Credit Card,,79259.0,4828,1296,Medium
CUST100362,47.0,Male,Oregon,Medium,1,TXN500362,2023-01-14,1151.0,Food,Paid,Bank Transfer,13686.0,67473.0,3727,3599,Medium
CUST100363,50.0,Female,Arizona,Medium,12,TXN500363,2023-06-15,1427.0,Entertainment,Late,UPI,83051.0,57306.0,2249,3287,Low
CUST100364,45.0,Female,Illinois,Low,1,TXN500364,2023-04-21,4228.0,Utilities,Paid,Credit Card,91765.0,19108.0,3360,2803,Low
CUST100365,64.0,Male,Washington,Medium,5,TXN500365,2023-06-11,3945.0,Entertainment,Paid,UPI,37943.0,5735.0,256,1369,Low
CUST100366,50.0,Female,Arizona,High,6,TXN500366,2023-08-11,934.0,Food,Paid,Bank Transfer,62401.0,44872.0,3057,3238,Low
CUST100367,22.0,Female,Texas,Medium,2,TXN500367,2023-04-20,340.0,Health,Paid,Debit Card,65323.0,32689.0,190,2634,Low
CUST100368,65.0,Male,Oregon,High,3,TXN500368,2023-01-27,783.0,Utilities,Paid,UPI,15544.0,5074.0,901,712,Low
CUST100369,36.0,Male,Florida,Low,7,TXN500369,2023-03-06,3105.0,Travel,Late,Debit Card,86534.0,68938.0,3232,694,Low
